id,time,kmh,lon,lat
8341,2017-12-17 12:13:48,80,24.748107986081912,60.214278932816796
9387,2017-12-17 12:13:48,95,25.033132843282683,60.268426069142514
11337,2017-12-17 12:13:48,13,23.941782060457594,60.18932596514153
761,2017-12-17 12:13:49,121,30.07068590330356,62.75971225761018
5002,2017-12-17 12:13:49,63,22.872697887949062,63.242194216839465
8115,2017-12-17 12:13:49,24,24.87588062840962,60.22194141723123
723,2017-12-17 12:13:49,11,27.873801486812063,62.312242303949354
9368,2017-12-17 12:13:49,0,25.044480431440416,60.29230808099449
9832,2017-12-17 12:13:49,0,25.658647119716775,60.976349623908966
8514,2017-12-17 12:13:49,73,24.516601413015778,60.139393333599315
2718,2017-12-17 12:13:50,3,29.975649538203314,62.42608636034204
9656,2017-12-17 12:13:50,0,24.933205386226962,60.19953868556179
43,2017-12-17 12:13:50,131,23.63089819380525,61.535520465165405
65680,2017-12-17 12:13:51,0,28.574754484488942,64.88270948164423
143,2017-12-17 12:13:51,136,23.943533459072537,61.48258074204426
2618,2017-12-17 12:13:51,38,26.82224538176677,60.74044028892853
11143,2017-12-17 12:13:51,0,25.758346557308325,62.24295047113758
8,2017-12-17 12:13:52,31,29.772821395408737,62.59542125602454
3410,2017-12-17 12:13:53,13,25.754591077275602,62.58927275290543
3,2017-12-17 12:13:53,140,27.987236023162804,61.00703814992045
22,2017-12-17 12:13:53,192,22.95743942242634,62.41780093444029
9660,2017-12-17 12:13:53,158,25.033023833813225,60.51912692623212
9665,2017-12-17 12:13:53,27,25.065209464719402,60.48777368549778
170,2017-12-17 12:13:53,162,24.84081300863344,60.648527607811474
65661,2017-12-17 12:13:53,34,27.696973169430766,62.91415175705269
3043,2017-12-17 12:13:53,0,25.008015715901962,64.5412395060294
53063,2017-12-17 12:13:54,10,22.954172333562344,62.478329463282435
783,2017-12-17 12:13:54,139,28.08530297156415,60.91355479428039
9379,2017-12-17 12:13:54,0,25.07866459859817,60.351687117451135
9937,2017-12-17 12:13:54,34,24.781387494430355,60.73765037244576
8685,2017-12-17 12:13:54,59,24.927460597414424,60.20451908669574
11214,2017-12-17 12:13:54,122,23.008912531330033,60.40298537030546
54334,2017-12-17 12:13:55,0,25.748101221117057,62.23780304108815
424,2017-12-17 12:13:55,78,24.46762737760328,62.23712536419056
8682,2017-12-17 12:13:55,84,24.85025295944901,60.283456036880864
443,2017-12-17 12:13:55,0,22.8435405157888,62.79263314590027
8515,2017-12-17 12:13:56,83,24.54695588861838,60.170249675607
9073,2017-12-17 12:13:56,0,24.894099197873953,60.21810137403157
3432,2017-12-17 12:13:56,91,23.91575398795228,61.48064791708459
8677,2017-12-17 12:13:56,113,24.978752396609483,60.23454360863924
8519,2017-12-17 12:13:56,34,24.940005037530565,60.17610741055536
9835,2017-12-17 12:13:56,158,25.25562803225238,60.60773330422751
9669,2017-12-17 12:13:56,47,24.933765716440625,60.193314787187546
2688,2017-12-17 12:13:56,29,28.26677427657214,61.07146507212437
2455,2017-12-17 12:13:56,60,27.047175010709672,60.890250337471976
142,2017-12-17 12:13:56,165,23.752427994622575,61.41638893658125
5412,2017-12-17 12:13:57,59,25.263635634859348,64.75507357532516
385,2017-12-17 12:13:57,101,23.566112955479372,60.02262135252125
9080,2017-12-17 12:13:57,73,25.041433693452035,60.322164252413216
63,2017-12-17 12:13:57,133,27.606698990024295,62.844722778611015
2428,2017-12-17 12:13:57,0,28.303876877119855,60.86441043405677
5220,2017-12-17 12:13:57,0,29.0372021874814,64.45243994758542
916,2017-12-17 12:13:57,5,23.77402480632741,61.4972922812616
169,2017-12-17 12:13:57,141,24.426158330806732,61.02040184749213
9934,2017-12-17 12:13:58,109,25.539670278947447,60.948782173060486
465,2017-12-17 12:13:58,0,23.773858593184315,61.500379545746085
76010,2017-12-17 12:13:58,0,24.857799999554828,60.248799034511364
416,2017-12-17 12:13:58,118,25.587128446935473,66.489298490172
53322,2017-12-17 12:13:59,30,23.766951988789465,61.47285505214893
6,2017-12-17 12:13:59,169,26.89970824867708,60.87756101618306
3430,2017-12-17 12:13:59,81,22.925112442871676,61.36023416657688
66,2017-12-17 12:13:59,4,27.167409896897635,62.30118563951618
23,2017-12-17 12:13:59,136,22.922485889790515,62.83623031602251
9362,2017-12-17 12:13:59,54,24.93603318889716,60.21238592190489
24,2017-12-17 12:13:59,146,25.274652186289632,64.76146240260681
8512,2017-12-17 12:13:59,0,24.932500551978652,60.19944816100898
144,2017-12-17 12:14:02,0,27.166976127840456,62.300648036407225
11337,2017-12-17 12:14:03,2,23.94162364248972,60.18937743003079
9362,2017-12-17 12:14:44,49,24.932608259435046,60.20629734935281
24,2017-12-17 12:14:45,155,25.24999908122844,64.74705629991668
66,2017-12-17 12:14:45,0,27.16745708143902,62.30110057535841
3430,2017-12-17 12:14:45,83,22.910135993586067,61.354893762695994
65,2017-12-17 12:14:46,157,25.466540185425366,60.76737482226405
951,2017-12-17 12:14:46,105,24.09183692876468,60.10707858690965
9374,2017-12-17 12:14:46,36,25.105698750909955,60.402311549423686
5222,2017-12-17 12:14:46,80,27.377484608567837,64.49342213152842
9084,2017-12-17 12:14:47,65,24.965356690403446,60.2276057816587
9077,2017-12-17 12:14:47,119,25.01253255603718,60.322804043083345
6,2017-12-17 12:14:47,173,26.849575415238064,60.877316180790466
11861,2017-12-17 12:14:47,50,24.564690235295384,65.78296154590804
74,2017-12-17 12:14:47,165,25.129051822791332,60.46382088847675
46,2017-12-17 12:14:47,96,23.753468775536128,61.27094975718078
9391,2017-12-17 12:14:48,34,24.938333937492665,60.18242669498443
5418,2017-12-17 12:14:48,55,24.610720965382455,64.09838525683244
8341,2017-12-17 12:14:48,27,24.730075411052965,60.21187424861785
716,2017-12-17 12:14:48,0,27.737527583029433,64.21977193649154
954,2017-12-17 12:14:48,139,23.275728225211,60.17356113060731
8338,2017-12-17 12:14:48,88,24.71861592449621,60.209944357329306
5221,2017-12-17 12:14:48,70,29.469503621350686,64.47944161995498
8679,2017-12-17 12:14:49,35,25.03799602351204,60.3229909176113
11214,2017-12-17 12:14:49,110,23.038902310305748,60.40056874191283
9387,2017-12-17 12:14:49,0,25.036460458844157,60.275750679044826
8687,2017-12-17 12:14:49,0,24.93980705698049,60.17324976830722
9828,2017-12-17 12:14:50,133,24.986507668701552,60.23872018525522
2718,2017-12-17 12:14:50,0,29.976127641951823,62.42583490324365
9832,2017-12-17 12:14:50,0,25.658646449170874,60.976349456266526
9368,2017-12-17 12:14:50,79,25.04280338024507,60.28939180734153
8514,2017-12-17 12:14:50,112,24.534156219554262,60.15367517457236
723,2017-12-17 12:14:50,0,27.873916654161615,62.31218124179059
761,2017-12-17 12:14:50,121,30.100547606813457,62.770816477180716
8115,2017-12-17 12:14:50,79,24.86604488412864,60.22241583294767
5002,2017-12-17 12:14:51,47,22.87670234218732,63.23421921317533
65680,2017-12-17 12:14:51,0,28.57810196516846,64.88782164629424
9934,2017-12-17 12:14:51,114,25.523702585767232,60.93501959097987
9656,2017-12-17 12:14:51,57,24.93406830315153,60.195197320732376
43,2017-12-17 12:14:52,106,23.603520718767598,61.548391170831636
2618,2017-12-17 12:14:52,40,26.82295130564379,60.73453452569119
11143,2017-12-17 12:14:52,0,25.75834274261476,62.24295428583605
143,2017-12-17 12:14:52,140,23.977846791365394,61.49444880445899
3,2017-12-17 12:14:53,134,28.028820038063643,61.01299289234312
3410,2017-12-17 12:14:53,26,25.762455565568278,62.5893490701358
9665,2017-12-17 12:14:54,36,25.063408864281605,60.48875256605808
8,2017-12-17 12:14:54,32,29.77259365909322,62.59040950657555
4582,2017-12-17 12:14:54,62,30.094336448921027,62.55682087365127
170,2017-12-17 12:14:54,179,24.86560525329629,60.62644280172313
53063,2017-12-17 12:14:54,16,22.953884498999447,62.48059630708264
9660,2017-12-17 12:14:54,101,25.051694869576405,60.49876407225372
22,2017-12-17 12:14:54,192,22.963081359675726,62.38831713931801
65661,2017-12-17 12:14:54,34,27.689831452648377,62.9185278229655
8685,2017-12-17 12:14:55,0,24.92128170986603,60.207732205448
8682,2017-12-17 12:14:55,47,24.84719633081901,60.28698607539657
443,2017-12-17 12:14:55,0,22.84354018051144,62.792632852536244
3043,2017-12-17 12:14:55,0,25.008013452793033,64.54125698230291
9937,2017-12-17 12:14:55,67,24.789249551953702,60.74277536140213
2688,2017-12-17 12:14:56,28,28.26167531341915,61.06795787429212
54334,2017-12-17 12:14:56,0,25.74807515339613,62.23779067777967
9080,2017-12-17 12:14:57,78,25.03359292595219,60.323686028845415
385,2017-12-17 12:14:57,107,23.587016164713575,60.03332215110057
9379,2017-12-17 12:14:57,119,25.08532217666335,60.36218729517959
8515,2017-12-17 12:14:57,60,24.539446541563095,60.15925165474264
5486,2017-12-17 12:14:57,23,22.71938583847259,63.66232852117344
8519,2017-12-17 12:14:57,48,24.938233103199515,60.18150841558108
9835,2017-12-17 12:14:57,148,25.282399747175624,60.627428974550604
3432,2017-12-17 12:14:57,87,23.88879971518933,61.482952772807934
142,2017-12-17 12:14:57,101,23.756203455258106,61.39457549461374
2455,2017-12-17 12:14:57,58,27.064343076233364,60.89299738050126
63,2017-12-17 12:14:58,111,27.617004394688248,62.86191180446329
2428,2017-12-17 12:14:58,0,28.303326666661647,60.864464543951385
169,2017-12-17 12:14:58,129,24.39159463105807,61.033500247562664
916,2017-12-17 12:14:58,31,23.77395666144496,61.49442437118447
9073,2017-12-17 12:14:58,66,24.906002506209568,60.21466420699999
8677,2017-12-17 12:14:58,0,24.966246932342937,60.227865662566984
76010,2017-12-17 12:14:58,0,24.857799999554828,60.248799034511364
5220,2017-12-17 12:14:58,0,29.03720235512193,64.45244028286128
9669,2017-12-17 12:14:58,27,24.933062726229487,60.200204334401754
5412,2017-12-17 12:14:59,59,25.263635634859348,64.75507357532516
23,2017-12-17 12:14:59,146,22.942992132035997,62.85498335752125
416,2017-12-17 12:14:59,118,25.546575542073565,66.48163864605405
465,2017-12-17 12:14:59,0,23.773856078613843,61.500381389764186
53322,2017-12-17 12:14:59,13,23.764746123330774,61.4694345231984
783,2017-12-17 12:14:59,139,28.04343997526629,60.92088828898875
8512,2017-12-17 12:14:59,68,24.933236231620093,60.192851142216504
424,2017-12-17 12:14:59,35,24.458361267478693,62.24274362815005
143,2017-12-17 12:15:23,134,23.995188529947026,61.50077718325654
5486,2017-12-17 12:15:27,21,22.716427781030188,63.66394186989254
11827,2017-12-17 12:15:44,0,28.81086649416108,61.20824993651569
465,2017-12-17 12:15:44,25,23.77376136310961,61.501631047700755
5412,2017-12-17 12:15:45,59,25.263635634859348,64.75507357532516
9362,2017-12-17 12:15:45,0,24.93357745889391,60.1995982389868
23,2017-12-17 12:15:45,156,22.95896493816354,62.870664724867495
8512,2017-12-17 12:15:45,53,24.93667063262628,60.184745632310054
53322,2017-12-17 12:15:45,0,23.764462395916237,61.46883031370765
416,2017-12-17 12:15:45,116,25.520334401637776,66.47316152448002
66,2017-12-17 12:15:46,0,27.167456997618277,62.30110011435151
5222,2017-12-17 12:15:46,80,27.39997434444907,64.48653182995294
3430,2017-12-17 12:15:46,74,22.888932879881274,61.34959648370639
5220,2017-12-17 12:15:46,0,29.037202019844397,64.45244078577728
783,2017-12-17 12:15:46,138,28.014104739079745,60.9266982889862
65,2017-12-17 12:15:47,155,25.485114985773667,60.78943582374322
9374,2017-12-17 12:15:47,116,25.101263383027273,60.39048954557516
951,2017-12-17 12:15:47,121,24.05930519048223,60.10154727588098
11861,2017-12-17 12:15:48,50,24.558472204233887,65.78978986331346
8338,2017-12-17 12:15:48,0,24.731244099805217,60.21192236074552
74,2017-12-17 12:15:48,156,25.11436941064248,60.44140570968265
9084,2017-12-17 12:15:48,40,24.968396219950975,60.229220555308856
46,2017-12-17 12:15:48,67,23.75998612435484,61.25940167392051
716,2017-12-17 12:15:49,0,27.73752724774881,64.21977176884964
8341,2017-12-17 12:15:49,0,24.729348783870865,60.21179797329875
9391,2017-12-17 12:15:49,80,24.933851547129073,60.19211575594742
9387,2017-12-17 12:15:49,76,25.03917066342337,60.281544795328415
5418,2017-12-17 12:15:49,62,24.59344997007061,64.09363640578023
5221,2017-12-17 12:15:49,68,29.446167816187724,64.476666874734
954,2017-12-17 12:15:50,161,23.30974388070318,60.15646365749357
8687,2017-12-17 12:15:50,0,24.939310177761463,60.173119932631955
8679,2017-12-17 12:15:50,38,25.041054663798747,60.32233696152546
8115,2017-12-17 12:15:50,0,24.858272345308926,60.22348159193532
2718,2017-12-17 12:15:51,0,29.97647892752044,62.425648531635034
65680,2017-12-17 12:15:51,0,28.577506514761517,64.89309771905658
723,2017-12-17 12:15:51,0,27.87391740853239,62.31218153515856
9832,2017-12-17 12:15:51,0,25.658645946257774,60.97634928863076
8514,2017-12-17 12:15:51,1,24.53908947249491,60.158575905715146
9368,2017-12-17 12:15:51,73,25.03727777823174,60.27711755789955
9828,2017-12-17 12:15:51,112,24.961113184295435,60.22555720262288
761,2017-12-17 12:15:52,121,30.101639098245663,62.788723784636
9085,2017-12-17 12:15:52,0,24.941825335439166,60.17395774575806
2618,2017-12-17 12:15:52,47,26.82372855952923,60.727937716448054
43,2017-12-17 12:15:52,78,23.584934267586654,61.557059902709256
9656,2017-12-17 12:15:52,61,24.93675260763711,60.185204457695306
5002,2017-12-17 12:15:52,54,22.88522531278201,63.227518091145235
11143,2017-12-17 12:15:52,29,25.759449004821835,62.24352649042155
11214,2017-12-17 12:15:53,108,23.07368343659093,60.395689510372335
24,2017-12-17 12:15:53,160,25.213532186536995,64.72580234998486
3410,2017-12-17 12:15:54,16,25.767131661716643,62.587676754724335
22,2017-12-17 12:15:54,194,22.97192954997752,62.35964587471593
9660,2017-12-17 12:15:54,63,25.06359100300754,60.48839953979963
3,2017-12-17 12:15:54,139,28.071788788083868,61.016281161381116
9665,2017-12-17 12:15:55,77,25.05255337765057,60.49787798593885
8,2017-12-17 12:15:55,43,29.775533276347925,62.58538480708778
53063,2017-12-17 12:15:55,23,22.953697163476562,62.48403582104391
65661,2017-12-17 12:15:55,33,27.687545456203498,62.92321502511786
9934,2017-12-17 12:15:55,112,25.507776215366196,60.92032733012465
170,2017-12-17 12:15:55,175,24.89933956372715,60.60573937519046
443,2017-12-17 12:15:56,26,22.84134395424238,62.793655109439186
9937,2017-12-17 12:15:56,110,24.815968041784256,60.74165658688477
3043,2017-12-17 12:15:56,0,25.00801437479229,64.54125782049299
4582,2017-12-17 12:15:56,65,30.074957237336527,62.561030181597665
8685,2017-12-17 12:15:56,0,24.921270059019648,60.20772939751514
54334,2017-12-17 12:15:57,0,25.748071465367282,62.23778958813892
2455,2017-12-17 12:15:57,55,27.081226659988744,60.895704483760944
9835,2017-12-17 12:15:57,80,25.29971089179932,60.64102203263122
2688,2017-12-17 12:15:57,10,28.25863301785207,61.06587937185938
142,2017-12-17 12:15:58,129,23.756529762753082,61.3795866401099
3432,2017-12-17 12:15:58,89,23.86132341749214,61.48440175240372
8519,2017-12-17 12:15:58,60,24.9345122087444,60.18982594573071
9080,2017-12-17 12:15:58,118,25.01167341095896,60.322754338391974
9077,2017-12-17 12:15:58,116,24.882656978032365,60.31423966588376
8515,2017-12-17 12:15:58,0,24.53852486749811,60.15784030989136
2428,2017-12-17 12:15:58,0,28.303380646130165,60.864470704649186
8677,2017-12-17 12:15:58,95,24.957102946531858,60.223759913031756
9379,2017-12-17 12:15:58,85,25.096538671840754,60.37760153126813
6,2017-12-17 12:15:58,163,26.79032625629041,60.87002522423658
385,2017-12-17 12:15:58,110,23.606936763418048,60.04482987550553
9669,2017-12-17 12:15:59,21,24.932586131219683,60.2010174209216
76010,2017-12-17 12:15:59,0,24.857799999554828,60.248799034511364
916,2017-12-17 12:15:59,42,23.773693469682673,61.488716588496345
63,2017-12-17 12:15:59,102,27.62390327470334,62.87758639550679
8682,2017-12-17 12:15:59,0,24.843624047512545,60.295383107897194
424,2017-12-17 12:15:59,0,24.454772639435795,62.24673068993708
9073,2017-12-17 12:15:59,53,24.91938061040967,60.20867252925731
169,2017-12-17 12:15:59,101,24.37349080986419,61.04577965187015
8519,2017-12-17 12:16:29,60,24.933634874937116,60.19424978849101
8677,2017-12-17 12:16:31,37,24.947256138152824,60.22048250508289
63,2017-12-17 12:16:44,72,27.633300781413872,62.88597110007744
424,2017-12-17 12:16:45,0,24.454750008298433,62.24672088311349
9073,2017-12-17 12:16:45,55,24.928460055551316,60.20394689607085
4582,2017-12-17 12:16:45,50,30.061965371238355,62.56398920296268
8682,2017-12-17 12:16:45,83,24.842430380681915,60.299562492449
8512,2017-12-17 12:16:45,35,24.939302801675826,60.17858803479723
9669,2017-12-17 12:16:45,81,24.932831972429867,60.20687335373958
465,2017-12-17 12:16:45,31,23.76844220735715,61.5055279621219
5412,2017-12-17 12:16:45,59,25.263635634859348,64.75507357532516
9362,2017-12-17 12:16:46,48,24.934370638401276,60.195844948482815
416,2017-12-17 12:16:46,113,25.483755859994453,66.46338151987075
53322,2017-12-17 12:16:46,0,23.764465413399257,61.46882893068834
3430,2017-12-17 12:16:46,78,22.86574074056962,61.35073876945743
23,2017-12-17 12:16:46,175,22.98531420512752,62.89324192586212
66,2017-12-17 12:16:46,0,27.16745582416794,62.301099820986366
5222,2017-12-17 12:16:47,81,27.421904672079595,64.47870468305136
9374,2017-12-17 12:16:47,0,25.0976944524781,60.38017548800168
65,2017-12-17 12:16:47,157,25.50566154501863,60.81085548390592
9084,2017-12-17 12:16:48,96,24.990177936450344,60.24048570742258
951,2017-12-17 12:16:48,119,24.026771544841182,60.09431842456984
783,2017-12-17 12:16:48,138,27.970066219815696,60.92766958392304
5220,2017-12-17 12:16:48,0,29.037200762571487,64.45244166587452
5002,2017-12-17 12:16:48,65,22.894269386284353,63.22044845874817
46,2017-12-17 12:16:49,109,23.7634731637042,61.24607360971008
8341,2017-12-17 12:16:49,97,24.71663075454883,60.20923566741039
8338,2017-12-17 12:16:49,90,24.747000233760744,60.21385191676367
74,2017-12-17 12:16:49,154,25.110976080959947,60.41889300744307
11861,2017-12-17 12:16:49,51,24.543434147936633,65.79377223123238
9387,2017-12-17 12:16:50,33,25.04338189920388,60.29040010838051
9391,2017-12-17 12:16:50,0,24.933275542757578,60.20021904464168
8687,2017-12-17 12:16:50,0,24.939364660131844,60.17314675472253
5221,2017-12-17 12:16:50,65,29.423180195269794,64.47523486848957
716,2017-12-17 12:16:50,0,27.737528337406726,64.21977139166421
5418,2017-12-17 12:16:51,64,24.572902405008836,64.09113700607213
8115,2017-12-17 12:16:51,57,24.843972483227518,60.22151951413597
8679,2017-12-17 12:16:51,77,25.055626770099106,60.31591240039481
9828,2017-12-17 12:16:51,100,24.938375511730673,60.21574086246568
954,2017-12-17 12:16:51,161,23.353204726653146,60.147247348922974
9832,2017-12-17 12:16:51,0,25.658645778616403,60.976349246726826
723,2017-12-17 12:16:52,0,27.87391740852987,62.31218145133351
8514,2017-12-17 12:16:52,117,24.545786445485447,60.16875966659748
65680,2017-12-17 12:16:52,0,28.577272994944547,64.89814240937991
9368,2017-12-17 12:16:52,0,25.036434726402838,60.27516423919198
761,2017-12-17 12:16:52,77,30.119739818147085,62.80188961711839
2718,2017-12-17 12:16:52,0,29.976532487880544,62.42561278281177
9085,2017-12-17 12:16:53,0,24.941824329618175,60.1739579553128
11143,2017-12-17 12:16:53,35,25.76634025542923,62.24691775628559
43,2017-12-17 12:16:53,83,23.56777751762155,61.56617614440207
2618,2017-12-17 12:16:53,45,26.824595667402527,60.72097956336153
6,2017-12-17 12:16:53,91,26.758044110585054,60.86899207085603
9656,2017-12-17 12:16:53,37,24.93977051188211,60.178461593789656
11214,2017-12-17 12:16:54,79,23.099614278961326,60.393168317727685
24,2017-12-17 12:16:54,165,25.17946159415618,64.70595957726964
144,2017-12-17 12:16:54,0,27.16698576703328,62.300635337827536
3,2017-12-17 12:16:55,127,28.112342834718678,61.01873019701822
9660,2017-12-17 12:16:55,2,25.06626129109955,60.486934696049865
3410,2017-12-17 12:16:55,23,25.771440211402844,62.58601550342989
22,2017-12-17 12:16:55,194,22.980823516645717,62.330734284182945
170,2017-12-17 12:16:55,174,24.929098086020026,60.584115699510306
9665,2017-12-17 12:16:55,107,25.04077906680932,60.510765832599
65661,2017-12-17 12:16:56,34,27.685511084479806,62.9284017887001
8685,2017-12-17 12:16:56,36,24.914442663608632,60.211120128795336
53063,2017-12-17 12:16:56,37,22.953444113806754,62.488968612969686
54334,2017-12-17 12:16:57,0,25.748070040441505,62.23778904331507
8,2017-12-17 12:16:57,53,29.78322534888401,62.57716039988999
443,2017-12-17 12:16:57,34,22.833290370244733,62.79695175385612
9934,2017-12-17 12:16:57,108,25.489345499934664,60.90437698750016
9937,2017-12-17 12:16:57,120,24.851986420827878,60.741956826657905
3043,2017-12-17 12:16:57,0,25.008015296815866,64.5412587844121
482,2017-12-17 12:16:58,0,24.45511923113464,62.24640974686449
3432,2017-12-17 12:16:58,79,23.835213872938912,61.48870196209078
2455,2017-12-17 12:16:58,50,27.09654919808485,60.89810246243526
8515,2017-12-17 12:16:58,87,24.529647761485172,60.150315456332194
9379,2017-12-17 12:16:58,27,25.097841135774576,60.38108689424173
2688,2017-12-17 12:16:58,0,28.25813085802493,61.06553164860124
9835,2017-12-17 12:16:58,0,25.307807726451788,60.64736897734184
143,2017-12-17 12:16:59,127,24.0136740630031,61.528921015677916
9080,2017-12-17 12:16:59,118,25.01167341095896,60.322754338391974
2428,2017-12-17 12:16:59,0,28.303382657781423,60.864470495106445
142,2017-12-17 12:16:59,152,23.76338029221385,61.35680282521646
9077,2017-12-17 12:16:59,86,24.853674033223594,60.31758815238363
385,2017-12-17 12:16:59,110,23.63344847170173,60.05415843081536
76010,2017-12-17 12:16:59,0,24.857799999554828,60.248799034511364
169,2017-12-17 12:16:59,149,24.344676508958898,61.058299658706346
916,2017-12-17 12:16:59,109,23.76890270912272,61.47733325155066
142,2017-12-17 12:17:44,148,23.759234686719896,61.34013704524971
2428,2017-12-17 12:17:44,0,28.303384250333792,60.86447057892073
385,2017-12-17 12:17:44,86,23.648710576271654,60.063052803532024
76010,2017-12-17 12:17:45,0,24.857799999554828,60.248799034511364
169,2017-12-17 12:17:45,182,24.30623860975379,61.062547523407055
916,2017-12-17 12:17:45,135,23.757905316878684,61.46421653701929
424,2017-12-17 12:17:45,0,24.45487892197657,62.24655978293225
8,2017-12-17 12:17:45,76,29.79351002789551,62.57088503663237
9362,2017-12-17 12:17:46,61,24.935944005448906,60.18746543416439
53322,2017-12-17 12:17:46,0,23.76436575257443,61.46862198149958
4582,2017-12-17 12:17:46,49,30.04773130708938,62.56727063423686
9073,2017-12-17 12:17:46,7,24.93297689553303,60.19920873194921
443,2017-12-17 12:17:46,90,22.821897268370854,62.80210310389939
465,2017-12-17 12:17:46,75,23.752365549441826,61.50501444481968
8682,2017-12-17 12:17:46,86,24.84551148446108,60.31404440945115
143,2017-12-17 12:17:46,119,24.040798823687123,61.53896437969069
8512,2017-12-17 12:17:46,20,24.940056167143066,60.17361287235963
23,2017-12-17 12:17:47,156,23.011839156762097,62.91597976603359
8677,2017-12-17 12:17:47,56,24.940506862074493,60.21691139523947
3430,2017-12-17 12:17:47,79,22.842061361231863,61.34855054789877
66,2017-12-17 12:17:47,0,27.167455153601388,62.30110019817553
416,2017-12-17 12:17:47,100,25.460588782542548,66.45077245531327
5412,2017-12-17 12:17:47,59,25.263635634859348,64.75507357532516
9669,2017-12-17 12:17:47,108,24.94296418462979,60.21870964874307
9374,2017-12-17 12:17:48,118,25.094704040887255,60.37282208626945
5222,2017-12-17 12:17:48,80,27.44786242038596,64.47414031768724
24,2017-12-17 12:17:48,177,25.147928120050505,64.68763552158772
951,2017-12-17 12:17:48,119,24.004335402871725,60.08016971243193
65,2017-12-17 12:17:48,158,25.515255219927415,60.834391490791845
9084,2017-12-17 12:17:49,22,24.99497213361843,60.242917255617925
46,2017-12-17 12:17:49,136,23.76186450885368,61.226073592488305
5220,2017-12-17 12:17:49,0,29.037199337644797,64.4524430907946
5002,2017-12-17 12:17:50,70,22.90618744675027,63.21114006193526
8338,2017-12-17 12:17:50,16,24.755082232431867,60.21635513023119
5221,2017-12-17 12:17:50,57,29.402097110399815,64.47342710153154
8341,2017-12-17 12:17:50,0,24.70193333879315,60.20708323658889
9391,2017-12-17 12:17:50,55,24.93235202464933,60.202586010273194
11861,2017-12-17 12:17:50,50,24.529106206475813,65.7984554938952
783,2017-12-17 12:17:51,136,27.928596921490026,60.93302385984835
8687,2017-12-17 12:17:51,0,24.939391733682346,60.17315358597306
9387,2017-12-17 12:17:51,4,25.04500907807311,60.29273136710675
8519,2017-12-17 12:17:52,4,24.932583951917294,60.200154252531036
65680,2017-12-17 12:17:52,0,28.577514980485972,64.90349538610941
716,2017-12-17 12:17:52,20,27.73584625706679,64.21970756347297
8115,2017-12-17 12:17:52,0,24.84135280320755,60.22040610402586
5418,2017-12-17 12:17:52,70,24.556172713008095,64.08467208607696
954,2017-12-17 12:17:52,161,23.398347854080892,60.135032688311014
9832,2017-12-17 12:17:52,0,25.658645275710654,60.976348827627554
74,2017-12-17 12:17:52,180,25.10243559218099,60.394463531590645
9368,2017-12-17 12:17:52,49,25.03336762038724,60.268653973097635
2718,2017-12-17 12:17:52,0,29.976532823152226,62.425612531356826
8679,2017-12-17 12:17:52,60,25.050015588836057,60.30430195577473
723,2017-12-17 12:17:53,0,27.87391673797713,62.31218107415232
8514,2017-12-17 12:17:53,93,24.56348014016858,60.18090827130733
9828,2017-12-17 12:17:53,66,24.931955728268196,60.20383990108045
9085,2017-12-17 12:17:54,0,24.941823239966922,60.17395770385122
43,2017-12-17 12:17:54,134,23.556379470407993,61.58159838520784
9656,2017-12-17 12:17:54,23,24.941591145063985,60.17348320431233
11143,2017-12-17 12:17:54,50,25.77505683868194,62.25259784051134
6,2017-12-17 12:17:54,53,26.735970033294805,60.86716385205169
2618,2017-12-17 12:17:54,43,26.825409466387978,60.71435287262853
761,2017-12-17 12:17:54,31,30.14220390538811,62.80638332302955
3,2017-12-17 12:17:55,118,28.150503158831622,61.021850619383045
11214,2017-12-17 12:17:55,40,23.115101772890213,60.38849113195392
144,2017-12-17 12:17:55,0,27.166964057907947,62.30060084629435
65661,2017-12-17 12:17:56,35,27.67606937347402,62.93160497490248
9665,2017-12-17 12:17:56,132,25.025275228150228,60.52605568124943
22,2017-12-17 12:17:56,194,22.99078559852752,62.30192569048011
9660,2017-12-17 12:17:56,86,25.08003425557867,60.47949985109353
3410,2017-12-17 12:17:56,36,25.77902524704652,62.582925808196755
170,2017-12-17 12:17:56,178,24.95345287915278,60.56119328984487
9937,2017-12-17 12:17:57,119,24.888573511998466,60.744866688152065
8685,2017-12-17 12:17:57,83,24.902801289742804,60.215372477817
53063,2017-12-17 12:17:57,45,22.952679600425025,62.495274192982286
3043,2017-12-17 12:17:58,0,25.008016470269837,64.5412599578721
9934,2017-12-17 12:17:58,38,25.474015669582535,60.89635102186028
2688,2017-12-17 12:17:58,0,28.25812918164333,61.065529762675396
54334,2017-12-17 12:17:58,0,25.748065346575334,62.237787492656125
2455,2017-12-17 12:17:59,45,27.111045448155988,60.89931259970957
9379,2017-12-17 12:17:59,82,25.10219193026718,60.393461307423365
482,2017-12-17 12:17:59,32,24.456592350617562,62.24472381086244
9077,2017-12-17 12:17:59,89,24.85124923246539,60.31664166787141
9080,2017-12-17 12:17:59,118,25.01167341095896,60.322754338391974
8515,2017-12-17 12:17:59,74,24.516173013933784,60.13936684678233
3432,2017-12-17 12:17:59,50,23.816690118395563,61.4883760317811
9835,2017-12-17 12:17:59,74,25.312119628890084,60.65071394343679
8512,2017-12-17 12:18:16,2,24.94020913687536,60.17280871256262
9656,2017-12-17 12:18:40,2,24.941789209442426,60.17198954917243
